timestamp,open,low,high,close,volume
2021-10-22,3860,3820,3880,3870,59640700
2021-10-25,3800,3780,3840,3780,58246300
2021-10-26,3800,3780,3830,3800,58615100
2021-10-27,3820,3770,3830,3790,52210100
2021-10-28,3820,3710,3820,3750,61151100
2021-10-29,3750,3730,3810,3800,70430900
2021-11-01,3810,3700,3820,3700,65447100
2021-11-02,3700,3640,3710,3660,170260000
2021-11-03,3620,3620,3740,3720,48810500
2021-11-04,3750,3720,3780,3770,53494200
2021-11-05,3760,3710,3770,3770,43133000
2021-11-08,3780,3710,3780,3750,58758600
2021-11-09,3730,3680,3740,3710,92427800
2021-11-10,3670,3670,3720,3700,53511200
2021-11-11,3700,3640,3730,3650,95789600
2021-11-12,3660,3600,3660,3600,115142400
2021-11-15,3600,3600,3650,3600,91001800
2021-11-16,3590,3590,3680,3670,99590700
2021-11-17,3690,3600,3690,3630,82023300
2021-11-18,3630,3600,3640,3630,53290400
2021-11-19,3660,3660,3920,3900,310615000
2021-11-22,3920,3780,3930,3800,206683100
2021-11-23,3800,3780,3850,3800,67778800
2021-11-24,3840,3790,3840,3800,67303800
2021-11-25,3880,3850,4090,4000,264897100
2021-11-26,4040,3970,4050,4010,231870300
2021-11-29,4010,3980,4170,4140,228774600
2021-11-30,4150,3990,4170,3990,435800600
2021-12-01,4040,4020,4150,4080,200699200
2021-12-02,4140,4100,4190,4160,116093100
2021-12-03,4130,4050,4180,4070,96760700
2021-12-06,4060,4050,4250,4170,106756900
2021-12-07,4180,4120,4200,4150,121543400
2021-12-08,4100,4010,4120,4090,113845600
2021-12-09,4090,4080,4150,4150,86985800
2021-12-10,4070,4070,4150,4150,90725000
2021-12-13,4150,4080,4150,4080,65533000
2021-12-14,4120,4070,4120,4100,75736900
2021-12-15,4060,4060,4140,4080,84424500
2021-12-16,4110,4060,4150,4100,98164300
2021-12-17,4010,4010,4100,4100,149615800
2021-12-20,4070,4040,4110,4080,72794200
2021-12-21,4110,4100,4190,4160,98039300
2021-12-22,4160,4110,4170,4110,50574500
2021-12-23,4110,4100,4160,4160,54508200
2021-12-24,4160,4100,4170,4110,29075600
2021-12-27,4150,4070,4150,4080,30748000
2021-12-28,4080,4050,4130,4090,39443300
2021-12-29,4100,4080,4130,4080,25596100
2021-12-30,4130,4040,4130,4040,50575100
2021-12-31,4130,4040,4130,4040,0
2022-01-03,4060,4050,4180,4180,65937900
2022-01-04,4180,4150,4200,4170,42984700
2022-01-05,4150,4030,4190,4050,119584700
2022-01-06,4090,4030,4120,4120,89197500
2022-01-07,4120,4090,4190,4170,68415100
2022-01-10,4180,4100,4190,4100,44921200
2022-01-11,4120,4090,4160,4090,61890200
2022-01-12,4110,4070,4140,4110,45132700
2022-01-13,4170,4110,4180,4180,84148400
2022-01-14,4140,4130,4190,4190,28193100
2022-01-17,4200,4140,4200,4180,39816300
2022-01-18,4200,4160,4250,4250,112212200
2022-01-19,4260,4230,4260,4250,88713900
2022-01-20,4300,4190,4300,4220,100014500
2022-01-21,4240,4190,4330,4330,75534800
2022-01-24,4260,4250,4310,4300,70404500
2022-01-25,4310,4250,4320,4290,116353600
2022-01-26,4380,4290,4390,4390,127641400
2022-01-27,4400,4260,4400,4270,98613900
2022-01-28,4260,4230,4300,4260,61686700
2022-01-31,4210,4190,4250,4190,88735900
2022-02-01,4210,4190,4250,4190,0
2022-02-02,4170,4150,4200,4170,144006000
2022-02-03,4200,4160,4210,4200,58212400
2022-02-04,4260,4180,4260,4230,98728700
2022-02-07,4230,4210,4290,4290,90285800
2022-02-08,4280,4230,4280,4230,71210400
2022-02-09,4280,4210,4280,4280,95375000
2022-02-10,4400,4340,4470,4460,233984700
2022-02-11,4500,4410,4550,4450,130081900
2022-02-14,4380,4310,4400,4400,104903700
2022-02-15,4400,4360,4440,4410,75305900
2022-02-16,4420,4380,4460,4400,90121200
2022-02-17,4400,4360,4440,4410,72970200
2022-02-18,4420,4370,4440,4400,71111300
2022-02-21,4370,4340,4420,4370,58883000
2022-02-22,4320,4250,4360,4300,106985800
2022-02-23,4280,4270,4370,4350,110562400
2022-02-24,4280,4200,4320,4240,126158600
2022-02-25,4240,4240,4350,4340,208757000
2022-02-28,4240,4240,4350,4340,0
2022-03-01,4640,4350,4650,4350,206416900
2022-03-02,4400,4270,4400,4290,152165300
2022-03-03,4400,4270,4400,4290,0
2022-03-04,4440,4300,4440,4400,155369100
2022-03-07,4400,4370,4530,4510,177360400
2022-03-08,4600,4540,4700,4620,234086000
2022-03-09,4550,4420,4620,4440,145145900
2022-03-10,4500,4380,4500,4410,130830800
2022-03-11,4410,4400,4590,4590,143446200
2022-03-14,4650,4540,4670,4580,166572700
2022-03-15,4630,4570,4630,4620,231077800
2022-03-16,4660,4550,4660,4630,109961900
2022-03-17,4550,4450,4580,4480,246300800
2022-03-18,4490,4470,4540,4540,210266100
2022-03-21,4550,4520,4570,4550,79691600
2022-03-22,4550,4540,4580,4550,98699900
2022-03-23,4550,4500,4570,4550,78299500
2022-03-24,4500,4500,4570,4560,89578400
2022-03-25,4510,4480,4540,4520,90053700
2022-03-28,4510,4500,4600,4600,184131000
2022-03-29,4600,4560,4620,4560,77920800
2022-03-30,4620,4560,4620,4580,118749100
2022-03-31,4620,4560,4640,4580,108109700
2022-04-01,4550,4530,4580,4580,86590300
2022-04-04,4560,4490,4570,4540,103480300
2022-04-05,4550,4500,4550,4520,52172300
2022-04-06,4490,4420,4500,4430,108368800
2022-04-07,4450,4440,4540,4540,143921800
2022-04-08,4580,4560,4610,4580,161974500
2022-04-11,4610,4550,4610,4590,90521500
2022-04-12,4620,4580,4630,4630,187948000
2022-04-13,4700,4650,4720,4690,196864200
2022-04-14,4700,4660,4730,4680,112735200
2022-04-15,4700,4660,4730,4680,0
2022-04-18,4720,4690,4730,4710,120778200
2022-04-19,4740,4680,4750,4680,92268300
2022-04-20,4680,4620,4690,4630,88360900
2022-04-21,4620,4600,4670,4620,97575800
2022-04-22,4620,4580,4680,4620,101299100
2022-04-25,4610,4580,4720,4710,92045500
2022-04-26,4680,4670,4760,4760,85945800
2022-04-27,4720,4720,4790,4770,136485600
2022-04-28,4850,4620,4850,4620,198484800
2022-04-29,4850,4620,4850,4620,0
2022-05-02,4850,4620,4850,4620,0
2022-05-03,4850,4620,4850,4620,0
2022-05-04,4850,4620,4850,4620,0
2022-05-05,4850,4620,4850,4620,0
