timestamp,open,low,high,close,volume
2021-02-09,4500,4500,4770,4620,422144400
2021-02-10,4630,4600,4710,4650,183774900
2021-02-11,4700,4630,4710,4680,90618400
2021-02-12,4700,4630,4710,4680,0
2021-02-15,4710,4700,4780,4710,84687800
2021-02-16,4740,4660,4740,4670,65111300
2021-02-17,4710,4620,4730,4630,92298000
2021-02-18,4700,4650,4770,4670,138260600
2021-02-19,4600,4600,4790,4790,99893400
2021-02-22,4850,4760,4870,4790,143288100
2021-02-23,4810,4740,4830,4790,98008100
2021-02-24,4790,4710,4820,4730,95982000
2021-02-25,4770,4670,4770,4730,119666500
2021-02-26,4730,4700,4750,4710,147085100
2021-03-01,4800,4720,4830,4830,115471100
2021-03-02,4870,4800,4880,4800,68358600
2021-03-03,4800,4740,4850,4850,77295700
2021-03-04,4850,4730,4850,4760,107177400
2021-03-05,4740,4700,4770,4770,64715600
2021-03-08,4800,4730,4820,4730,63560400
2021-03-09,4750,4560,4750,4580,150476600
2021-03-10,4650,4590,4660,4630,70367800
2021-03-11,4650,4590,4660,4630,0
2021-03-12,4690,4540,4690,4580,138506800
2021-03-15,4580,4560,4630,4570,86801300
2021-03-16,4660,4610,4770,4720,137296600
2021-03-17,4680,4600,4700,4670,105676200
2021-03-18,4710,4690,4770,4760,86939900
2021-03-19,4750,4670,4750,4670,151268300
2021-03-22,4700,4620,4700,4630,60999200
2021-03-23,4720,4650,4720,4670,104576700
2021-03-24,4730,4650,4730,4670,109556600
2021-03-25,4700,4580,4700,4620,86494000
2021-03-26,4630,4620,4720,4720,97251100
2021-03-29,4780,4720,4780,4720,97096100
2021-03-30,4700,4480,4700,4500,195358500
2021-03-31,4450,4260,4480,4400,293758300
2021-04-01,4350,4210,4370,4290,309252700
2021-04-02,4350,4210,4370,4290,0
2021-04-05,4320,4160,4330,4200,314116300
2021-04-06,4170,4150,4230,4200,152105800
2021-04-07,4230,4160,4240,4200,106319800
2021-04-08,4250,4230,4360,4350,144154400
2021-04-09,4380,4350,4400,4350,113886800
2021-04-12,4390,4200,4390,4210,104651900
2021-04-13,4210,4120,4260,4160,109258700
2021-04-14,4280,4220,4350,4350,103208800
2021-04-15,4390,4280,4410,4410,78427900
2021-04-16,4450,4310,4460,4340,67722200
2021-04-19,4360,4310,4380,4380,56531400
2021-04-20,4290,4220,4330,4310,89285800
2021-04-21,4240,4230,4290,4230,47230100
2021-04-22,4230,4200,4260,4200,108010700
2021-04-23,4200,4190,4280,4250,109555800
2021-04-26,4240,4130,4250,4140,143058700
2021-04-27,4200,4150,4200,4170,132799600
2021-04-28,4170,4130,4220,4130,115076300
2021-04-29,4190,4140,4200,4160,113372000
2021-04-30,4150,4050,4160,4050,234084900
2021-05-03,4060,4000,4070,4010,112939600
2021-05-04,4020,4010,4070,4060,76623800
2021-05-05,4110,4080,4130,4090,106654100
2021-05-06,4130,4070,4130,4110,78386100
2021-05-07,4140,4040,4140,4050,75778900
2021-05-10,4050,4050,4090,4050,73978500
2021-05-11,4030,3980,4040,3990,151844200
2021-05-12,4030,3980,4040,3990,0
2021-05-13,4030,3980,4040,3990,0
2021-05-14,4030,3980,4040,3990,0
2021-05-17,3960,3900,4000,3900,195291900
2021-05-18,3960,3890,3960,3900,115704100
2021-05-19,3850,3850,3940,3870,123005100
2021-05-20,3840,3820,3930,3880,149845300
2021-05-21,3920,3860,3950,3890,110111400
2021-05-24,3970,3910,4060,4040,133806900
2021-05-25,4070,4040,4140,4060,153339900
2021-05-26,4070,4040,4140,4060,0
2021-05-27,4140,3950,4190,3950,566074500
2021-05-28,4040,4020,4170,4070,249177000
2021-05-31,4130,4110,4280,4260,296848200
2021-06-01,4130,4110,4280,4260,0
2021-06-02,4350,4230,4380,4260,283865400
2021-06-03,4270,4220,4360,4360,157674300
